Planting,State,ID,Share Code,Source,Type,Store Name,Store Brand,Farmer,Farm Practices,Variety,Quality in field,Damage,Quality in lab,Color,Size cm,Brix,Dry Mass % (x 100),Polyphenols,Antioxidants,"Crop, Sodium (noisy)","Crop, Magnesium (noisy)","Crop, Aluminum","Crop, Silicon","Crop, Phosphorous","Crop, Sulfur","Crop, Chlorine","Crop, Potassium","Crop, Calcium","Crop, Manganese","Crop, Iron","Crop, Nickel","Crop, Copper","Crop, Zinc","Crop, Arsenic","Crop, Selenium","Crop, Molybdenum","Crop, Lead",Soil 0-10cm Organic Matter %,Soil 0-10cm Total Organic Carbon %,Soil 0-10cm pH,Soil 0-10cm Soil Respiration,"Soil 0-10cm, Sodium (noisy)","Soil 0-10cm, Magnesium (noisy)","Soil 0-10cm, Aluminum","Soil 0-10cm, Silicon %","Soil 0-10cm, Phosphorous","Soil 0-10cm, Sulfur","Soil 0-10cm, Potassium","Soil 0-10cm, Calcium","Soil 0-10cm, Titanium","Soil 0-10cm, Vanadium","Soil 0-10cm, Chromium","Soil 0-10cm, Manganese","Soil 0-10cm, Iron","Soil 0-10cm, Nickel","Soil 0-10cm, Copper","Soil 0-10cm, Zinc","Soil 0-10cm, Arsenic","Soil 0-10cm, Selenium","Soil 0-10cm, Rubidium","Soil 0-10cm, Strontium","Soil 0-10cm, Molybdenum","Soil 0-10cm, Lead",Soil 10-20cm Organic Matter %,Soil 10-20cm Total Organic Carbon %,Soil 10-20cm pH,Soil 10-20cm Soil Respiration,"Soil 10-20cm, Sodium (noisy)","Soil 10-20cm, Magnesium (noisy)","Soil 10-20cm, Aluminum","Soil 10-20cm, Silicon %","Soil 10-20cm, Phosphorous","Soil 10-20cm, Sulfur","Soil 10-20cm, Potassium","Soil 10-20cm, Calcium","Soil 10-20cm, Titanium","Soil 10-20cm, Vanadium","Soil 10-20cm, Chromium","Soil 10-20cm, Manganese","Soil 10-20cm, Iron","Soil 10-20cm, Nickel","Soil 10-20cm, Copper","Soil 10-20cm, Zinc","Soil 10-20cm, Arsenic","Soil 10-20cm, Selenium","Soil 10-20cm, Rubidium","Soil 10-20cm, Strontium","Soil 10-20cm, Molybdenum","Soil 10-20cm, Lead",Shipping time hrs,Processing time hrs,Total time hrs,Maturity days,Sweetness (0-5 scale),Flavor (0-5 scale),Overall Taste (0-5 scale)
,maine,2370,0,farm_market,carrot,,,Bumbleroot Farm,certified_organic,,none,,yes,orange,24,7.1,0.082,16.96,73.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.69,171.6,281.28999999999996,,,,
,maine,2382,0,store,lettuce,hannaford,,,none,,none,,rotten,green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.64,22.63,132.27,,,,
,new_york,3314.1,0,store,carrot,pats_market,grimmway_farms,,other bakersfield_california,,pest,,yes,orange,32,9.6,0.138,11.69,102.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5
,new_york,3314.2,0,store,carrot,pats_market,grimmway_farms,,other bakersfield_california,,pest,,yes,orange,33,9.4,0.127,14.65,100.33,,,,,,,,,,,,,,,0.00,0.02,-0.00,-0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5
,new_york,3314.3,0,store,carrot,pats_market,grimmway_farms,,other bakersfield_california,,pest,,yes,orange,32,9,0.129,6.71,41.79,,,,,,,,,,,,,,,0.00,0.02,-0.01,-0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5
,new_york,3367,0,store,carrot,pats_market,grimmway_farms,,other bakersfield_california,,,,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5
,new_york,3303.1,0,farm_market,cherry_tomato,,,,,,none,,yes,orange,24,7.4,0.102,8.01,70.96,,,,,,,,,,,,,,,0.00,0.01,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,new_york,3303.2,0,farm_market,cherry_tomato,,,,,,none,,yes,orange,24,4.3,0.088,7.51,39.98,,,,,,,,,,,,,,,0.00,0.02,-0.01,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,new_york,3303.3,0,farm_market,cherry_tomato,,,,,,none,,yes,orange,27,3.9,0.082,11.19,44.52,,,,,,,,,,,,,,,0.00,0.02,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,new_york,3367,0,store,cherry_tomato,pats_market,unknown,,none,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,5
,ohio,3273,0,store,kale,heinens,boskovich_farms,,certified_organic,lacinato,damage,,yes,green,,,0.133,129.44,16532.1,,,,,,,,,,,,,,,0.00,0.05,0.04,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.11,26.17,259.28000000000003,,1,2,2
,ohio,3274,0,store,kale,heinens,boskovich_farms,,certified_organic,lacinato,,,yes,green,,10.9,0.146,240.41,1556.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.11,6.59,239.70000000000002,,1,2,2
,ohio,3275,0,store,kale,heinens,boskovich_farms,,certified_organic,lacinato,,,yes,green,,10.3,0.146,,10660.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.11,7.21,240.32000000000002,,1,2,2
,ohio,3276,0,store,cherry_tomato,heinens,green_field_farms,,certified_organic,,none,,yes,red,24,6.8,0.083,24.61,858.69,,,,,,,,,,,,,,,0.00,0.01,-0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.6,28.34,122.94,,4,4,4
,ohio,3277,0,store,cherry_tomato,heinens,green_field_farms,,certified_organic,,,,yes,red,27,4.7,0.075,24.99,910.27,,,,,,,,,,,,,,,0.00,0.01,-0.00,-0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.6,28.97,123.57,,4,4,4
,ohio,3278,0,store,cherry_tomato,heinens,green_field_farms,,certified_organic,,,,yes,red,25,5.3,0.085,29.09,928.49,,,,,,,,,,,,,,,0.00,0.01,-0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.6,28.66,123.25999999999999,,4,4,4
,connecticut,2547.1,0,store,lettuce,stop_and_shop,happy_valley_organics,,local certified_organic,,damage,,yes,green,,,0.06,21.57,554.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,connecticut,2547.2,0,store,lettuce,stop_and_shop,happy_valley_organics,,local certified_organic,,damage,,yes,green,,,0.054,320.56,693.86,,,,,,,,,,,,,,,0.00,0.02,0.01,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,connecticut,2547.3,0,store,lettuce,stop_and_shop,happy_valley_organics,,local certified_organic,,damage,,yes,green,,2,0.054,20.14,657.91,,,,,,,,,,,,,,,0.00,0.02,0.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,connecticut,2544.2,0,store,lettuce,stop_and_shop,happy_valley_organics,,local certified_organic,green_romaine,damage,,rotten,green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,connecticut,2544.1,0,store,lettuce,stop_and_shop,happy_valley_organics,,local certified_organic,green_romaine,damage,,yes,green,,3.9,0.055,21.63,615.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,connecticut,2544.3,0,store,lettuce,stop_and_shop,happy_valley_organics,,local certified_organic,green_romaine,damage,,yes,green,,,0.055,31.43,540.58,,,,,,,,,,,,,,,0.00,0.03,0.00,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,washington,3470,0,store,carrot,food_pavillion,ralphs_greenhouse,,local certified_organic,,none,,yes,purple,29,9.6,0.116,72.11,186.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.52,115.88,163.4,,,,
,washington,3471,0,store,lettuce,food_pavillion,,,other produce_of_usa,,none,,rotten,green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.45,-0.74,46.71,,,,
,new_york,3365,0,store,spinach,fairway market,earthbound_farm,,certified_organic,,none,,yes,green,,,0.07,101.02,8245.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.38,1.25,70.63,,,,
,new_york,3366,0,store,grape,fairway market,anthonys_organic,,certified_organic,,spotted,,yes,green,26,17.3,0.184,9.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.27,2.72,71.99,,,,
,new_york,3368,0,store,grape,fairway market,anthonys_organic,,certified_organic,,,,yes,green,28,17,0.188,11.25,389.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.27,3.48,72.75,,,,
,new_york,3360,0,store,grape,fairway market,anthonys_organic,,certified_organic,,,,yes,green,29,17.5,0.18,16.88,672.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.27,3.15,72.42,,,,
,florida,3583,0,store,lettuce,walmart,dandy,,none,iceberg lettuce,none,,yes,green,197,1.8,0.033,20.31,334.79,,,,,,,,,,,,,,,0.00,0.01,0.00,-0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.58,114.04,188.62,,,,
,florida,3582,0,store,kale,walmart,natures_greens,,none,,none,,yes,green,342,9.2,0.15,103.36,12954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.41,114.89,189.3,,,,
,maine,2385.1,0,farm_market,kale,,,Goranson Farm,certified_organic cover_crops,,none,,yes,green yellow,,,0.191,96.9,17426.2,,,,,,,,,,,,,,,0.00,0.02,-0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,maine,2385.2,0,farm_market,kale,,,Goranson Farm,certified_organic cover_crops,,none,,yes,green yellow,,,0.209,114.9,23377.1,,,,,,,,,,,,,,,0.00,0.02,-0.01,-0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,maine,2385.3,0,farm_market,kale,,,Goranson Farm,certified_organic cover_crops,,none,,yes,green yellow,,,0.208,106.84,16748.3,,,,,,,,,,,,,,,0.00,0.02,0.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,maine,2388.1,0,farm_market,carrot,,,Goranson Farm,certified_organic,,none,,yes,orange,39,8.4,0.128,3.17,28.73,,,,,,,,,,,,,,,0.00,0.02,-0.01,-0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,maine,2388.2,0,farm_market,carrot,,,Goranson Farm,certified_organic,,none,,yes,orange,42,8.3,0.119,3.03,37.31,,,,,,,,,,,,,,,0.00,0.02,-0.01,-0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,maine,2388.3,0,farm_market,carrot,,,Goranson Farm,certified_organic,,none,,yes,orange,35,8.2,0.113,3.35,9.25,,,,,,,,,,,,,,,0.00,0.02,-0.01,-0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ohio,2117,0,store,lettuce,aldi,oak_canyon_farms,,none,romaine,other none,rotting from the interior of the heart of lettuce,yes,green white,,4.4,0.055,15.28,338.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.19,39.87,96.06,,4,4,4
,ohio,2118,0,store,lettuce,aldi,oak_canyon_farms,,none,romaine,,,yes,green white,,2,0.045,10.04,348.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.19,41.29,97.47999999999999,,4,4,4
,ohio,2119,0,store,lettuce,aldi,oak_canyon_farms,,none,romaine,,,yes,green white,,2.5,0.046,14.88,383.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.19,40.4,96.59,,4,4,4
,ohio,2116.1,0,store,carrot,save_a_lot,grimmway_farms,,none,,none,,yes,orange,32,9.1,0.121,10.87,56.07,,,,,,,,,,,,,,,0.00,0.01,-0.01,-0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3
,ohio,2116.2,0,store,carrot,save_a_lot,grimmway_farms,,none,,none,,yes,orange,28,8,0.118,9.48,30.07,,,,,,,,,,,,,,,0.00,0.01,0.01,-0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3
,ohio,2116.3,0,store,carrot,save_a_lot,grimmway_farms,,none,,none,,yes,orange,25,6.8,0.126,6.9,16.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3
,california,3767,0,store,grape,whole_foods,anthonys_organic,,certified_organic,,none,,yes,red,28,21.9,0.243,114.47,15729.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.51,79.48,142.99,,4,4,4
,california,3761,0,store,grape,whole_foods,anthonys_organic,,certified_organic,,,,yes,purple,21,20.4,0.25,72.9,11628.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.51,97.22,160.73,,4,4,4
,california,3760,0,store,grape,whole_foods,anthonys_organic,,certified_organic,,,,yes,red,28,20.9,0.233,214.19,17172.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.51,79.73,143.24,,4,4,4
,california,3766,0,store,cherry_tomato,whole_foods,durst_organic_growers,,certified_organic local,mixed_multi_color,none,,yes,orange,32,7.3,0.074,36.51,5248.31,,,,,,,,,,,,,,,0.00,0.01,0.00,-0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.99,96.59,159.58,,5,5,5
,california,3776,0,store,cherry_tomato,whole_foods,durst_organic_growers,,certified_organic local,mixed_multi_color,,,yes,red,26,8.7,0.088,39.27,5012.83,,,,,,,,,,,,,,,0.00,0.01,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.99,97.53,160.52,,5,5,5
,california,3775,0,store,cherry_tomato,whole_foods,durst_organic_growers,,certified_organic local,mixed_multi_color,,,yes,orange,29,,0.086,34.71,4130.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.99,97.93,160.92000000000002,,5,5,5
,new_york,3362.3,0,farm_market,lettuce,,,olish farms,,,none,,yes,green,152,2.1,0.039,48.39,725.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,new_york,3362.1,0,farm_market,lettuce,,,olish farms,,,none,,yes,green,183,2.3,0.047,44.33,703.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,new_york,3362.2,0,farm_market,lettuce,,,olish farms,,,none,,yes,green,157,2.1,0.049,26.49,509.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,new_york,3362.4,0,farm_market,cherry_tomato,,,olish farms,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,new_york,3372.1,0,farm_market,cherry_tomato,,,olish farms,,,,,yes,purple red,26,6.6,0.079,38.48,3477.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,new_york,3372.2,0,farm_market,cherry_tomato,,,olish farms,,,,,yes,purple red,31,7,0.084,33.51,4525.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,new_york,3362.5,0,farm_market,cherry_tomato,,,olish farms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,washington,3827,0,farm_market,cherry_tomato,,,sumas river farm,certified_organic cover_crops,sungold,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,washington,3828,0,farm_market,grape,,,sumas river farm,certified_organic cover_crops,fredonia,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,new_york,3872.1,0,store,lettuce,whole_foods,,,none,,spotted,,yes,green,120,3,0.052,293.26,682.32,,,,,,,,,,,,,,,1.22,1.08,-0.14,13.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,new_york,3872.2,0,store,lettuce,whole_foods,,,none,,spotted,,yes,green,120,3,0.053,33.76,501.04,,,,,,,,,,,,,,,1.15,0.70,-0.13,12.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,new_york,3872.3,0,store,lettuce,whole_foods,,,none,,spotted,,yes,green,120,3,0.057,22.3,362.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,new_york,3873.1,0,store,spinach,whole_foods,,,none,,damage,,yes,green,60,6.2,0.086,329.32,431.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,new_york,3873.2,0,store,spinach,whole_foods,,,none,,damage,,yes,green,60,3.5,0.063,312.4,729.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,new_york,3873.3,0,store,spinach,whole_foods,,,none,,damage,,yes,green,35,3,0.078,268.57,454.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,new_york,3443.1,0,store,spinach,walmart,marketside,,none,,none,,yes,green,66,3.8,0.06,417.24,124.03,,,,,,,,,,,,,,,0.00,0.03,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,new_york,3443.2,0,store,spinach,walmart,marketside,,none,,none,,yes,green,66,3.8,0.062,213.21,117.71,,,,,,,,,,,,,,,0.00,0.03,0.03,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,new_york,3960,0,store,grape,walmart,marketside,,none,,none,,yes,green,22,19.1,0.204,59.5,1272.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,3
,new_york,3961,0,store,grape,walmart,marketside,,none,,,,yes,green,21,19.2,0.21,54.94,890.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,3
,new_york,3962,0,store,grape,walmart,marketside,,none,,,,yes,green yellow,15,18.9,0.208,58.43,794.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,3
,florida,3616,0,store,carrot,walmart,bolthouse_farms,,none,baby,none,,yes,orange,12,7.5,0.103,17.3,44.31,,,,,,,,,,,,,,,0.00,0.01,-0.01,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.48,74.27,174.75,,,,
,florida,3868,0,store,cherry_tomato,walmart,santa_sweets,,local,,none,,yes,red,36,3.5,0.059,50.98,1151.13,,,,,,,,,,,,,,,0.00,0.01,-0.00,-0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.29,75.84,176.13,,,,
,florida,3867,0,store,cherry_tomato,walmart,santa_sweets,,local,,,,yes,red,34,3.7,0.055,53.14,1186.39,,,,,,,,,,,,,,,0.00,0.01,-0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.29,75.28,175.57,,,,
,florida,3866,0,store,cherry_tomato,walmart,santa_sweets,,local,,,,yes,red,32,3.9,0.064,60.49,1192.69,,,,,,,,,,,,,,,0.00,0.01,0.00,-0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.29,75.52,175.81,,,,
,maine,2376.3,0,farm_market,kale,,,Two Farmers Farm,certified_organic cover_crops,black_magic,pest,,yes,green,480,10,0.122,453.49,38633.2,,,,,,,,,,,,,,,0.00,0.02,0.08,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,maine,2376.2,0,farm_market,kale,,,Two Farmers Farm,certified_organic cover_crops,black_magic,pest,,yes,green,480,10,0.131,466.78,34190.2,,,,,,,,,,,,,,,0.00,0.02,0.09,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,maine,2376.1,0,farm_market,kale,,,Two Farmers Farm,certified_organic cover_crops,black_magic,pest,,yes,green,480,10.3,0.117,464.71,30010.3,,,,,,,,,,,,,,,0.00,0.02,0.03,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,maine,2380.1,0,farm_market,carrot,,,Two Farmers Farm,certified_organic cover_crops,,,,yes,purple,23,8.3,0.11,54.53,163.61,,,,,,,,,,,,,,,1.73,0.57,-0.20,19.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,maine,2380.2,0,farm_market,carrot,,,Two Farmers Farm,certified_organic cover_crops,,,,yes,purple,19,9.2,0.114,39.62,169.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,maine,2380.3,0,farm_market,carrot,,,Two Farmers Farm,certified_organic cover_crops,,,,yes,purple orange,26,8.9,0.104,19.4,167.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,maine,2373.1,0,farm_market,carrot,,,Two Farmers Farm,certified_organic cover_crops,white_satin,,,yes,white,26,6.4,0.089,19.81,21.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,maine,2373.3,0,farm_market,carrot,,,Two Farmers Farm,certified_organic cover_crops,white_satin,,,yes,white,20,6.1,0.082,17.35,14.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,north_carolina,3815,0,store,grape,bounty_and_soul,grapery,,other non_gmo,moon_drop,spotted,,yes,purple,50,19.2,0.196,174.07,1279.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.18,5.74,75.92,,3,3,3
,north_carolina,3816,0,store,grape,bounty_and_soul,grapery,,other non_gmo,moon_drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3
,north_carolina,3817,0,store,grape,bounty_and_soul,grapery,,other non_gmo,moon_drop,,,rotten,purple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.18,166.82,237,,3,3,3
,north_carolina,3801.3,0,store,kale,bounty_and_soul,lady_moon_farms,,certified_organic,siberian,spotted,,yes,green yellow,295,8.6,0.13,410.06,26057.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,north_carolina,3801.2,0,store,kale,bounty_and_soul,lady_moon_farms,,certified_organic,siberian,spotted,,yes,green yellow,295,8.6,0.129,464.45,26284.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
